student_id,study_hours,attendance,grades
7011,7.74,96.96,67.2257458526082
7012,1.67,94.62,38.71
7013,8.74,81.79,86.17301131611775
7014,8.35,71.1,86.95
7015,7.89,61.31,82.71
7016,3.78,99.99,24.24
7017,8.41,90.48,90.73
7018,2.65,73.55,61.79443208491004
7019,2.12,60.77,17.0
7020,1.4,85.57,59.58
7021,9.45,99.48,100.0
7022,3.77,88.28,64.1
7023,9.26,63.35,85.54
7024,3.45,76.09,49.36
7025,9.17,64.37,99.73
7026,9.14,96.49,100.0
7027,9.31,73.22,86.7385917726542
7028,5.47,89.34,55.1
7029,8.79,63.39,81.97
7030,9.56,65.14,91.44
7031,3.92,87.18,87.33
7032,4.77,93.74,43.65
7033,7.47,68.06,54.816654383046135
7034,3.7,76.73,79.39079414971832
7035,7.78,84.78,100.0
7036,1.67,91.85,40.58
7037,5.71,85.13,67.14379814119357
7038,2.1,63.82,41.27
7039,3.64,81.71,47.52
7040,3.33,95.38,34.66
7041,8.55,94.72,61.44770483893949
7042,2.74,83.4,72.3
7043,8.28,99.83,63.916214223833
7044,8.15,64.2,91.54
7045,5.49,79.14,58.34345495362609
7046,3.1,91.0,53.5
7047,3.04,65.64,46.79
7048,5.18,98.91,72.04
7049,1.08,74.16,47.94715764476586
7050,5.78,74.01,80.85
7051,9.58,68.53,91.27
7052,2.39,71.52,50.06
7053,6.16,83.1,99.42
7054,9.66,77.17,79.00931891070408
7055,8.74,67.74,102.77730062714996
7056,8.65,92.37,91.43
7057,8.4,62.49,84.43
7058,3.78,93.39,55.44
7059,9.02,71.0,94.92
7060,9.47,79.84,94.58
7061,5.46,75.24,85.29
7062,4.19,82.82,60.32
7063,4.73,91.84,51.2
7064,4.01,99.57,57.91
7065,2.91,72.24,76.18735124858897
7066,6.57,82.15,91.99
7067,6.06,78.64,48.89
7068,5.16,99.96,82.53
7069,1.86,92.36,28.64
7070,8.17,75.88,77.83
7071,2.57,79.08,62.01
7072,2.03,69.84,31.42
7073,6.61,90.21,57.92
7074,4.59,93.81,69.06
7075,1.54,98.6,41.64
7076,4.2,82.63,79.24425524071489
7077,7.95,86.83,88.48921966535318
7078,6.54,77.84,58.64
7079,4.27,84.37,78.85
7080,2.73,73.95,65.76
7081,6.69,89.51,98.96
7082,8.99,60.91,100.0
7083,6.82,61.14,78.25
7084,8.32,88.64,93.65759477444034
7085,5.69,97.23,73.05
7086,7.46,85.29,82.65
7087,9.07,89.06,85.89
7088,7.96,92.96,95.98
7089,9.19,74.47,108.37946230226964
7090,4.88,64.32,59.25
7091,9.14,97.32,100.0
7092,6.59,97.54,61.5
7093,8.83,77.67,98.3353160464176
7094,1.35,68.69,33.79
7095,6.92,95.69,104.4918281826023
7096,8.63,88.34,98.49
7097,2.57,60.33,41.91
7098,6.96,64.31,74.38
7099,8.42,99.33,87.71
7100,3.59,61.53,59.86
7101,4.65,71.3,86.33
7102,6.13,81.94,53.24
7103,5.67,67.37,43.12
7104,1.35,69.28,6.54
7105,1.89,74.12,54.44
7106,1.9,70.78,31.11
7107,3.36,92.13,48.29
7108,3.21,80.01,37.58
7109,7.68,71.14,87.63
7110,6.15,72.52,59.08
7111,7.88,61.59,99.16
7112,1.63,61.98,40.27
7113,5.37,88.72,80.32663790149942
7114,3.91,64.52,22.99
7115,8.65,79.03,80.20762224439702
7116,7.37,93.69,90.50126330589684
7117,8.82,74.74,99.63
7118,1.42,73.83,44.29
7119,7.49,94.92,78.27
7120,5.86,94.59,84.11
7121,8.43,95.21,100.0
7122,5.56,82.88,61.33
7123,5.86,98.09,81.8
7124,1.47,92.76,33.26
7125,7.02,76.63,59.31440639535815
7126,3.46,85.18,30.3
7127,1.18,64.87,17.24
7128,1.6,82.05,72.15
7129,9.62,70.53,68.13086689364418
7130,4.11,71.34,60.65
7131,8.81,65.03,63.49329006441829
7132,9.64,74.33,84.48170553982192
7133,9.49,79.26,91.04442135840722
7134,8.94,84.01,100.0
7135,9.05,72.19,75.02
7136,3.6,91.69,55.25
7137,2.36,80.84,33.12
7138,6.75,85.52,100.63130950298569
7139,5.39,71.13,45.8
7140,1.89,92.57,76.14
7141,7.1,84.97,60.01
7142,6.07,94.49,54.37
7143,8.77,66.4,89.02
7144,6.48,75.23,92.65
7145,6.17,64.52,56.55
7146,4.97,68.62,74.01
7147,5.17,75.78,92.23
7148,9.59,95.78,99.03806812078618
7149,2.25,82.28,25.66
7150,5.02,73.22,68.0
7151,6.9,89.88,95.35
7152,4.9,60.79,57.31
7153,3.55,74.8,56.4509393274841
7154,3.59,84.03,50.43
7155,3.1,83.33,50.81
7156,4.1,84.3,58.98
7157,8.85,68.46,83.21
7158,5.55,73.48,80.78
7159,3.16,97.26,42.57
7160,4.46,98.96,65.21
7161,1.95,72.48,21.49
7162,9.14,85.78,90.30439876364318
7163,4.67,69.65,24.41
7164,9.82,74.74,87.37840085406971
7165,4.13,91.69,84.08270126132501
7166,8.53,80.05,60.716003368149046
7167,3.31,93.98,58.604790172966176
7168,1.69,85.15,37.79
7169,1.29,85.16,34.8
7170,6.46,61.36,69.18
7171,3.8,89.99,25.51
7172,4.99,99.11,59.76
7173,8.37,78.92,76.4084076359083
7174,3.23,66.34,38.54
7175,3.78,99.08,37.67
7176,8.61,71.61,91.77598605730344
7177,5.43,76.37,57.13
7178,8.45,63.09,92.04
7179,4.37,64.43,63.81
7180,4.59,68.66,43.85
7181,2.5,81.94,43.33
7182,9.25,82.31,100.0
7183,9.07,84.25,95.97
7184,9.86,83.35,100.0
7185,4.62,79.81,48.47
7186,8.37,92.08,93.75809307913624
7187,4.73,97.36,100.37788677795612
7188,5.09,70.79,41.96
7189,8.47,65.21,100.0
7190,2.6,77.0,27.13
7191,2.98,61.06,36.27
7192,3.83,95.33,47.96
7193,8.09,69.59,91.24
7194,4.35,81.97,67.17
7195,4.22,64.6,41.58
7196,9.99,82.13,100.0
7197,4.45,61.56,32.93
7198,3.23,90.75,54.59
7199,6.61,98.22,76.42
7200,8.22,72.28,76.43105093353347
7201,1.63,70.33,58.81
7202,6.57,77.92,67.14
7203,1.32,84.8,13.6
7204,5.74,67.56,67.19
7205,3.31,92.13,39.68
7206,3.76,67.94,52.38
7207,5.2,60.22,46.99
7208,9.34,80.97,100.0
7209,7.4,64.61,79.08722899270076
7210,9.43,87.93,79.89571504515644
7211,6.94,66.7,100.0
7212,1.06,92.7,38.22
7213,3.39,78.81,58.05
7214,9.15,82.65,80.66
7215,6.79,67.46,69.64
7216,9.83,65.87,89.46
7217,2.4,85.25,62.79
7218,3.67,70.22,45.82
7219,4.26,75.44,48.56
7220,3.94,79.18,80.82
7221,3.27,69.19,62.01
7222,4.99,91.82,66.48
7223,6.78,97.58,66.59311046102755
7224,3.8,77.28,22.19
7225,1.72,96.7,28.63
7226,7.38,95.31,100.0
7227,5.13,66.64,27.27
7228,6.01,66.94,35.82
7229,5.1,79.1,66.68
7230,9.01,81.03,96.05
7231,6.03,73.65,62.66
7232,9.31,72.52,84.84262996950025
7233,5.6,77.25,71.07
7234,3.63,87.62,79.15
7235,4.2,63.38,76.23
7236,5.7,88.42,70.43
7237,5.77,97.05,93.94
7238,7.19,90.54,68.64887226540696
7239,3.02,67.67,48.01
7240,6.93,63.5,50.2
7241,8.01,79.62,72.08683607669445
7242,7.09,98.26,63.03093870337153
7243,5.34,92.76,58.14627933001041
7244,9.93,82.51,100.0
7245,4.64,65.72,62.97
7246,1.96,88.55,67.47
7247,8.39,92.52,66.46529462074956
7248,2.91,97.4,55.85
7249,7.42,84.48,71.93
7250,2.61,80.58,33.05
7251,1.15,84.77,11.36
7252,2.44,97.73,52.39
7253,4.39,85.13,49.87
7254,1.96,70.3,32.34
7255,2.78,85.45,63.823121348887724
7256,7.88,95.19,93.66
7257,7.93,82.68,79.90735251518721
7258,8.36,80.11,72.01
7259,8.57,89.33,94.25
7260,4.78,86.44,34.62
7261,8.81,62.27,77.88
7262,5.73,89.01,61.12
7263,5.24,76.3,35.38
7264,7.47,97.64,77.81038545706102
7265,2.92,98.83,75.05
7266,8.11,77.95,94.08
7267,4.87,98.75,47.24
7268,2.15,72.43,22.659463540382088
7269,2.07,87.31,49.09
7270,2.48,63.0,44.9
7271,9.02,65.8,92.92
7272,9.92,94.58,86.21178306295175
7273,4.21,95.75,72.68846030658189
7274,3.63,81.3,66.17
7275,2.97,73.59,34.9
7276,8.41,78.04,100.0
7277,2.88,94.78,33.72
7278,9.32,68.44,89.78
7279,7.01,71.79,86.32475243554318
7280,9.07,91.42,85.42
7281,5.99,97.41,68.81
7282,7.22,63.72,100.0
7283,6.58,92.15,68.57
7284,8.48,85.8,80.3
7285,8.52,69.23,73.30991337202032
7286,6.31,90.23,100.0
7287,6.69,89.12,45.49
7288,9.3,65.68,82.77
7289,9.37,80.09,98.14
7290,6.98,90.33,100.0
7291,1.07,67.66,23.32
7292,1.94,78.51,67.67
7293,8.72,64.83,85.35
7294,1.76,72.27,68.37
7295,2.92,68.72,45.39
7296,3.07,80.2,55.63
7297,6.4,65.65,81.57
7298,6.19,75.33,72.14
7299,3.6,71.01,33.6
7300,2.87,89.84,59.56
7301,7.88,87.99,67.18615942288585
7302,9.42,63.8,85.9
7303,1.48,98.14,15.46
7304,2.2,89.79,71.39
7305,6.78,84.64,50.46
7306,8.24,79.11,81.67336454108967
7307,8.12,67.12,73.35
7308,7.48,98.48,87.49
7309,8.99,60.31,100.0
7310,2.96,87.7,37.35
7311,1.97,80.3,35.98
7312,6.54,96.1,87.73
7313,8.4,75.23,89.42
7314,6.24,80.75,83.43
7315,9.67,89.69,98.84
7316,8.16,61.9,79.73
7317,7.31,62.18,89.6980518081304
7318,1.54,68.47,41.53
7319,1.97,65.86,25.52
7320,8.06,60.26,78.56
7321,2.78,84.92,76.54
7322,1.26,91.84,49.55
7323,9.2,98.28,107.78365499545406
7324,9.02,77.64,87.23389105052934
7325,2.97,71.19,50.72
7326,8.02,94.56,76.77421316749144
7327,1.43,93.78,63.93
7328,3.57,84.99,25.56
7329,6.61,70.93,61.29
7330,7.87,96.34,87.89
7331,1.09,67.14,53.99
7332,3.94,61.75,29.98
7333,2.93,91.86,27.86
7334,9.99,82.55,100.0
7335,7.04,69.86,86.21
7336,4.65,86.84,61.38001662332936
7337,1.68,90.67,14.13
7338,6.39,93.78,55.16
7339,6.78,71.29,88.59
7340,8.35,61.02,80.26
7341,3.6,80.4,65.61
7342,9.83,94.24,81.27046265317097
7343,4.96,68.31,59.74
7344,3.66,76.85,56.47
7345,4.14,70.26,65.97
7346,5.68,60.53,35.09
7347,9.43,95.94,111.44977400309364
7348,7.62,65.4,53.83818297667486
7349,6.19,90.67,69.82
7350,2.47,73.86,23.07
7351,2.34,71.11,37.87
7352,5.52,97.64,91.07
7353,7.56,86.29,53.3688506099104
7354,7.76,87.48,108.54758788012197
7355,3.03,90.39,48.65
7356,1.9,73.64,21.57
7357,4.46,82.55,72.63
7358,9.26,70.81,86.88848673644034
7359,5.91,93.38,77.37
7360,3.88,83.97,44.42
7361,3.91,69.74,27.61
7362,2.19,95.99,48.64
7363,5.26,83.23,54.7
7364,8.12,79.8,100.0
7365,9.72,61.38,94.91
7366,5.51,96.39,68.19
7367,2.5,98.09,48.04
7368,7.15,82.5,95.91
7369,7.81,77.7,67.77356549729781
7370,1.65,74.38,40.38
7371,8.65,70.72,84.419654925749
7372,8.46,82.98,109.622385856771
7373,5.25,65.12,60.72
7374,6.04,96.77,71.12
7375,7.42,67.04,56.29131491705728
7376,7.09,89.82,85.10717100063141
7377,1.15,72.28,20.37
7378,2.1,69.04,25.63
7379,2.46,82.31,34.92
7380,7.8,90.6,89.41
7381,4.96,89.07,59.96813010775736
7382,5.91,69.35,61.36
7383,7.95,73.22,82.45
7384,4.07,94.75,61.39
7385,7.74,88.93,61.32424379741681
7386,4.98,88.51,49.89
7387,4.39,70.76,43.38
7388,4.0,91.68,68.63
7389,9.68,74.34,99.29
7390,7.95,76.06,92.63
7391,1.18,71.5,60.1
7392,9.62,64.86,68.30205990665893
7393,7.98,76.82,96.15
7394,2.34,60.68,42.48
7395,1.69,78.24,52.6554780053678
7396,3.77,89.0,53.27
7397,6.62,98.43,80.27
7398,6.55,63.14,83.08
7399,3.48,71.25,57.16
7400,5.01,79.77,73.55
7401,2.91,66.82,15.06
7402,1.46,64.67,30.22
7403,5.65,78.09,66.45
7404,4.12,83.23,27.12
7405,5.89,92.81,85.16
7406,9.52,99.91,84.90087952116346
7407,2.29,90.97,68.22
7408,1.02,68.85,20.2
7409,1.69,89.92,52.94
7410,5.16,81.49,81.38
7411,7.36,78.03,85.23670735201866
7412,6.23,97.43,73.26
7413,5.45,88.08,53.68
7414,4.19,87.27,69.49200645034416
7415,3.79,60.47,38.06
7416,4.39,94.6,70.63
7417,6.5,91.73,56.71
7418,2.51,71.96,29.14
7419,7.94,71.68,100.0
7420,6.18,62.14,63.94509158992516
7421,3.42,62.03,19.73
7422,5.51,86.74,55.68
7423,9.67,67.45,96.36
7424,1.18,96.94,45.0
7425,2.8,93.7,55.57576683094328
7426,5.04,73.96,58.81
7427,6.75,75.2,40.56
7428,2.91,73.09,59.86
7429,9.38,63.7,68.11785699795801
7430,6.78,61.26,74.99
7431,8.9,78.09,100.0
7432,3.96,97.72,45.45
7433,8.46,96.69,72.94866651737611
7434,4.4,92.39,53.38
7435,3.27,85.14,31.68
7436,9.2,94.25,91.32
7437,1.83,80.6,42.27
7438,9.49,67.21,85.24
7439,5.13,87.37,66.06
7440,9.93,96.83,100.0
7441,5.86,60.78,47.19
7442,7.82,70.06,71.9
7443,1.06,70.62,16.03
7444,5.47,63.96,36.49
7445,7.64,69.02,94.02
7446,8.05,75.36,75.06391419649931
7447,2.42,97.59,58.26619118634432
7448,4.77,94.41,77.53
7449,4.77,97.84,48.15
7450,1.93,64.82,45.81
7451,4.99,61.12,49.7
7452,8.26,64.4,78.94915760250584
7453,3.7,96.57,68.8168243259428
7454,4.89,66.3,41.12
7455,9.65,82.91,105.421651582523
7456,1.29,69.1,39.8
7457,6.32,60.83,78.24
7458,7.69,63.38,85.83
7459,7.85,88.39,93.33
7460,7.44,67.29,58.47946779961815
7461,7.54,69.17,71.15
7462,1.53,75.09,30.07
7463,5.81,86.29,89.29
7464,8.05,78.77,80.39
7465,1.85,97.78,53.34
7466,1.11,77.37,34.78
7467,8.33,67.97,77.4
7468,7.41,81.45,68.04
7469,4.71,78.04,58.71
7470,9.46,91.49,88.09014905630427
7471,7.9,97.4,100.0
7472,9.71,93.45,89.81559853415565
7473,9.36,75.56,87.97
7474,5.33,68.64,69.45
7475,7.79,96.58,90.95
7476,7.02,75.44,81.71325766621348
7477,8.3,90.81,90.7
7478,8.09,99.58,67.48229586455284
7479,2.38,83.1,43.68
7480,3.1,79.2,11.25
7481,3.39,87.99,53.48
7482,8.37,67.76,84.94
7483,8.3,79.53,70.0
7484,5.46,72.49,82.04
7485,6.23,66.57,55.22991653122002
7486,8.44,84.41,91.31340972266264
7487,3.81,83.03,55.03
7488,1.45,90.45,40.64
7489,5.34,94.92,71.16
7490,9.22,68.82,61.80926861984506
7491,8.11,91.19,92.63
7492,4.3,74.7,52.53
7493,1.58,85.15,33.43
7494,6.73,94.01,56.0
7495,8.51,70.25,76.28885790113722
7496,6.98,84.04,43.14
7497,4.83,79.21,57.14
7498,2.11,91.62,52.55
7499,9.2,87.89,94.19
7500,3.48,90.79,40.29
7501,3.02,71.52,40.58
7502,8.34,88.17,106.75471100090724
7503,9.83,84.23,100.0
7504,6.94,78.27,85.8
7505,6.62,75.13,43.22
7506,3.87,73.26,60.21
7507,1.18,60.39,35.75
7508,2.73,66.78,64.29
7509,6.26,62.36,81.92
7510,2.36,93.93,26.43
7511,8.95,94.4,100.0
7512,2.69,93.85,67.59
7513,5.7,92.72,80.72090616811691
7514,5.61,68.85,78.4736529314169
7515,6.44,79.67,63.17
7516,3.95,96.31,70.95
7517,8.86,90.39,101.85779588834342
7518,5.0,60.07,71.71
7519,7.3,78.38,62.10294799589512
7520,6.72,60.43,68.89
7521,2.05,71.23,5.43
7522,6.6,77.43,60.27
7523,5.96,95.72,91.29
7524,9.09,86.18,86.96
7525,8.93,74.5,85.3279625577168
7526,2.36,79.63,56.39
7527,1.74,92.7,53.45
7528,3.65,71.99,76.01
7529,9.88,84.6,100.0
7530,1.19,70.49,32.88
7531,7.06,79.2,94.12
7532,6.48,60.99,97.16537350415764
7533,6.82,94.09,69.7211392990849
7534,2.96,61.93,65.39
7535,3.04,68.97,25.7
7536,4.88,73.34,79.3
7537,1.86,85.01,29.93
7538,1.67,88.8,42.8
7539,1.8,63.22,45.91
7540,6.16,61.74,74.8
7541,4.58,91.96,58.38
7542,3.64,88.49,49.91
7543,3.84,93.26,55.39
7544,2.87,87.06,74.48
7545,4.7,90.04,79.21
7546,2.83,75.16,61.91
7547,7.28,83.61,95.99
7548,2.12,92.22,49.38
7549,9.53,66.88,74.33105727050538
7550,1.81,76.91,48.05
7551,9.49,89.62,98.7316965227058
7552,8.5,81.31,89.68905649966673
7553,7.13,87.27,57.617304515871176
7554,9.21,71.71,107.01495575080943
7555,2.25,61.29,23.77
7556,2.59,61.17,42.18
7557,3.27,97.71,81.05
7558,3.2,97.78,64.21
7559,3.8,68.45,41.54
7560,6.18,65.9,57.02
7561,1.25,60.73,37.57
7562,4.44,69.25,62.09
7563,3.22,73.37,47.72
7564,6.46,69.65,61.42
7565,9.87,91.9,100.0
7566,5.66,89.98,64.15
7567,4.83,63.24,61.59
7568,4.31,87.89,46.53
7569,8.06,80.82,74.72253421817224
7570,1.65,65.29,72.11
7571,9.64,89.58,79.95042467405607
7572,4.76,63.44,65.78
7573,3.82,67.09,47.75
7574,9.77,65.97,71.56208026615123
7575,9.42,97.56,93.38
7576,6.78,87.93,97.76
7577,1.17,76.45,74.28342931803613
7578,7.74,92.89,85.89
7579,4.02,68.64,38.98
7580,4.49,97.24,37.03
7581,2.43,87.88,44.9
7582,5.71,82.38,37.23
7583,7.7,91.79,80.22477488485194
7584,3.46,85.79,42.89
7585,9.45,95.48,100.0
7586,2.75,93.17,32.1
7587,1.6,67.91,49.98
7588,6.8,69.59,48.67
7589,8.64,62.6,84.93
7590,9.58,68.81,83.81397563905692
7591,7.9,73.74,64.41579348775727
7592,2.8,61.15,10.04
7593,9.8,72.6,91.64299896642018
7594,9.27,90.86,98.64
7595,2.47,93.61,54.16
7596,6.03,60.35,86.36
7597,6.0,60.29,96.39
7598,4.98,65.85,64.58
7599,9.86,94.9,100.0
7600,1.54,78.77,34.24
7601,6.64,99.32,62.58
7602,2.85,95.49,28.79
7603,5.75,95.61,84.47
7604,8.02,65.14,99.38
7605,3.22,79.01,68.36
7606,4.54,99.74,75.91
7607,9.56,65.96,100.0
7608,7.85,82.97,87.6
7609,6.15,73.77,62.57
7610,3.0,75.51,52.99
7611,4.83,95.63,62.63
7612,7.97,83.52,87.94
7613,8.38,90.35,78.80303640110871
7614,3.2,86.93,40.93
7615,6.96,81.16,74.58
7616,1.86,91.67,51.3
7617,1.21,98.83,53.5
7618,5.94,98.67,109.25933354969588
7619,3.02,91.58,45.25
7620,1.71,79.49,69.3
7621,7.57,66.53,88.69
7622,5.48,61.78,91.24862699126118
7623,8.17,69.26,81.72304711050825
7624,6.98,73.61,92.87
7625,7.57,65.19,65.01
7626,3.77,68.99,71.79
7627,3.37,63.34,56.53
7628,6.41,80.95,60.43
7629,2.8,65.05,46.41
7630,8.34,89.71,92.68
7631,5.71,73.31,54.37
7632,3.04,86.88,57.46
7633,6.63,95.3,70.37
7634,9.51,63.44,99.75702752998248
7635,1.74,99.56,17.44
7636,1.98,85.81,74.75
7637,8.59,62.13,92.06
7638,1.99,72.56,45.97
7639,1.35,95.45,27.35
7640,4.13,83.85,47.76
7641,5.2,71.49,46.16
7642,6.12,97.62,71.97988233706849
7643,5.57,91.49,45.97
7644,9.22,89.42,95.37600349688832
7645,7.92,95.54,84.5766905084042
7646,9.85,90.79,72.07582561922872
7647,5.29,71.47,78.25
7648,1.76,83.36,47.17
7649,9.6,93.69,107.31191993142218
7650,1.04,67.23,6.522581923278651
7651,7.98,66.52,55.23723728334221
7652,1.28,66.36,2.9
7653,7.85,67.77,68.24564763578613
7654,9.44,64.13,93.2
7655,4.5,93.51,76.9
7656,3.17,92.73,82.8
7657,3.04,66.05,42.76
7658,5.43,88.22,89.74
7659,2.54,85.08,50.22
7660,7.06,71.05,75.97
7661,4.32,69.09,30.38
7662,3.91,70.02,57.405266352567246
7663,5.15,89.23,45.78
7664,5.88,72.77,48.1
7665,2.28,71.12,40.34
7666,7.37,60.9,80.85
7667,8.95,96.33,94.09941128699616
7668,3.5,90.11,39.88
7669,2.62,78.91,38.68
7670,7.84,97.72,100.0
7671,2.65,71.74,54.71
7672,1.37,86.99,69.51436847330442
7673,6.57,72.21,77.35
7674,3.16,72.58,69.54
7675,2.55,93.79,52.48
7676,9.83,91.48,85.14533564240645
7677,3.63,71.76,49.41
7678,9.13,63.26,66.2072637342618
7679,2.6,74.3,32.07
7680,8.37,90.4,81.59946642442806
7681,5.52,64.02,74.86
7682,1.71,86.88,47.64
7683,7.6,95.59,76.22616565273674
7684,9.03,67.17,81.34174864032236
7685,2.47,94.49,49.52
7686,7.53,62.05,92.26
7687,5.01,86.68,66.06
7688,7.78,91.64,104.29292153503876
7689,7.43,77.79,98.11
7690,1.24,68.15,17.42
7691,2.61,96.99,63.22
7692,5.24,60.8,53.51
7693,9.4,82.2,79.86000956795814
7694,4.08,74.91,55.83
7695,6.66,78.44,71.86
7696,1.11,81.46,49.18
7697,7.4,81.39,77.89
7698,6.43,68.14,52.27
7699,7.44,87.19,83.68
7700,9.14,60.77,100.0
7701,2.32,60.85,60.71
7702,3.35,79.14,57.49
7703,9.96,81.68,88.04
7704,2.41,71.0,53.49
7705,7.49,82.07,82.63
7706,7.53,80.64,100.0
7707,7.15,73.97,70.82
7708,3.05,86.07,36.09
7709,2.94,98.32,95.49060036214746
7710,7.0,79.63,59.43
7711,2.68,91.44,59.18
7712,6.95,69.9,53.08
7713,5.43,90.48,90.84
7714,4.48,85.96,40.76
7715,3.7,85.59,46.62
7716,9.53,95.72,88.49563633171843
7717,5.57,69.33,63.51
7718,6.05,74.74,58.06
7719,9.54,63.32,78.48222047540314
7720,6.88,89.04,74.7
7721,9.62,93.75,99.26
7722,1.96,76.23,42.02
7723,8.62,74.27,100.0
7724,4.02,86.35,54.24
7725,8.29,63.02,91.3
7726,8.7,71.75,99.31
7727,3.44,74.65,45.0455182898954
7728,4.68,80.74,68.6
7729,7.53,79.06,65.31153605988699
7730,1.89,68.35,24.28
7731,7.8,81.63,80.05123959769705
7732,1.99,97.03,22.17
7733,9.23,61.08,66.78744740347648
7734,3.49,87.21,67.67182072873172
7735,6.18,84.99,54.23
7736,2.05,96.98,57.78
7737,3.43,85.81,67.73
7738,4.64,84.99,52.87
7739,5.38,90.79,68.8549168199033
7740,1.0,70.71,47.47
7741,9.0,83.83,96.36
7742,1.07,80.78,40.29
7743,7.96,77.54,93.3
7744,5.24,63.18,48.13
7745,5.71,71.71,61.65
7746,2.87,71.2,57.40621414003551
7747,6.47,88.97,86.12
7748,5.84,96.83,56.14
7749,2.48,69.23,36.55
7750,3.14,62.98,65.77
7751,1.6,100.0,53.98
7752,1.6,87.65,42.53
7753,1.12,95.46,70.03
7754,2.98,65.76,47.77
7755,7.12,92.03,87.44609839718554
7756,3.85,92.53,57.59
7757,4.08,66.06,42.51
7758,2.19,66.46,71.48
7759,6.18,71.82,92.26
7760,4.08,68.67,51.08
7761,7.09,99.02,88.64452227844077
7762,7.67,74.52,74.8360924080708
7763,6.26,90.45,52.43
7764,3.48,92.2,43.75
7765,5.58,75.44,95.50881384981398
7766,3.27,87.3,32.27
7767,9.13,64.31,83.05854012676929
7768,7.9,75.88,60.13851854568536
7769,5.44,98.69,54.3
7770,9.69,66.74,91.91183456101594
7771,5.92,75.43,68.04
7772,3.96,91.62,34.59
7773,1.86,86.62,3.48
7774,5.89,85.26,54.46
7775,8.74,94.13,98.58
7776,8.8,61.16,100.42871721629528
7777,6.44,90.85,65.47
7778,4.54,95.3,52.37
7779,6.85,60.65,59.01078574561563
7780,7.86,82.36,98.65
7781,4.7,73.94,49.75
7782,5.29,62.03,62.14
7783,7.13,76.71,79.1184980153619
7784,8.89,85.76,100.0
7785,8.12,96.76,70.81578600645847
7786,1.2,84.82,58.76
7787,2.12,94.27,65.8
7788,8.68,64.86,90.24421268638164
7789,8.5,68.42,94.11
7790,4.5,98.81,62.54
7791,6.26,95.5,62.36
7792,9.15,69.41,73.24728603735542
7793,9.2,84.84,100.0
7794,8.05,74.51,78.75242822015647
7795,2.89,78.74,61.4
7796,7.57,94.44,73.42401033846679
7797,1.91,89.43,23.38
7798,9.05,69.54,100.0
7799,2.34,72.64,58.92
7800,6.96,71.59,73.66
7801,6.49,91.23,59.53
7802,7.99,79.6,87.07
7803,5.96,98.03,58.01
7804,1.54,92.67,49.18
7805,7.35,68.45,49.58302882241334
7806,4.45,91.44,42.06852455490545
7807,3.88,80.24,59.62
7808,9.93,70.15,83.51775681665825
7809,6.31,74.53,57.6
7810,7.4,98.89,61.32507965954259
7811,5.74,79.36,94.55555376902991
7812,7.93,88.78,91.71
7813,7.77,79.08,76.52
7814,6.91,74.86,84.46
7815,9.98,91.86,100.0
7816,5.14,93.93,63.46
7817,7.36,62.88,72.22662993307875
7818,8.18,71.16,74.9
7819,4.38,80.31,58.03
7820,5.11,72.66,89.47
7821,9.72,91.34,64.35720864137308
7822,1.29,64.59,12.96
7823,4.02,91.91,70.58
7824,5.38,84.72,52.65
7825,1.01,71.57,56.47
7826,9.09,73.78,71.38777527129913
7827,3.58,67.32,63.16
7828,3.32,70.1,58.5
7829,8.38,88.69,106.25856837002006
7830,3.5,75.04,47.23
7831,6.92,87.5,86.32
7832,8.39,80.56,110.54979144129308
7833,8.13,65.81,100.0
7834,8.04,79.96,61.94925764718723
7835,1.8,90.26,38.29
7836,1.72,71.91,52.77
7837,3.76,85.92,64.8
7838,1.32,67.96,14.1
7839,5.5,65.43,68.35309012019769
7840,4.55,74.41,70.58
7841,6.01,75.57,71.4
7842,3.69,90.44,62.47
7843,5.37,78.4,83.81
7844,4.01,63.25,60.57
7845,2.76,85.36,64.07
7846,6.84,78.77,88.05
7847,7.06,73.27,92.43
7848,8.46,92.09,93.04
7849,8.87,66.18,92.33
7850,7.34,96.53,70.76972164042765
7851,7.19,73.36,69.58
7852,1.51,78.44,21.67
7853,1.99,97.17,57.8
7854,8.31,90.45,100.0
7855,3.1,62.97,28.25
7856,4.2,83.13,40.37
7857,2.31,72.41,57.66
7858,2.76,80.34,55.22
7859,7.98,89.72,79.32
7860,3.36,79.85,40.21
7861,5.04,62.84,77.09
7862,2.37,81.2,47.34
7863,7.1,60.97,75.85134276593266
7864,7.55,73.94,57.12280855815932
7865,4.26,79.12,32.01
7866,8.06,85.79,98.99
7867,3.16,80.25,55.97
7868,7.23,66.08,82.69827717524794
7869,7.57,97.29,76.84046888636762
7870,9.72,86.01,100.1803926298658
7871,3.09,72.68,21.09
7872,1.84,98.64,65.99
7873,3.37,95.3,70.26
7874,2.11,65.74,42.22
7875,2.53,86.22,47.74
7876,4.01,82.4,80.21080743630252
7877,4.73,67.71,73.68917531416606
7878,9.13,69.34,65.50616042622906
7879,2.76,82.55,67.88
7880,9.75,72.85,110.50632445845532
7881,8.29,93.39,100.0
7882,8.93,63.91,95.5
7883,9.36,96.56,100.0
7884,7.78,93.62,91.49
7885,8.1,89.54,84.8109350189772
7886,4.94,70.5,50.29
7887,5.59,88.6,61.57
7888,9.39,77.55,100.0
7889,4.4,85.35,55.09
7890,1.38,72.5,47.02
7891,7.86,93.43,100.0
